state,district,subdistrict,village
karnataka,kolar,bangarapet,kasireddigandlahalli
karnataka,kolar,bangarapet,jakkarasanakuppa
karnataka,kolar,bangarapet,kachimittahalli
karnataka,kolar,bangarapet,karadiganahalli
karnataka,kolar,bangarapet,thookal
karnataka,kolar,bangarapet,keerthikuppa
karnataka,kolar,bangarapet,banagere
karnataka,kolar,bangarapet,ballagere
karnataka,kolar,bangarapet,doddakallahalli
karnataka,kolar,bangarapet,lakkinayakanahalli
karnataka,kolar,bangarapet,kempapura
karnataka,kolar,bangarapet,chokkarabande
karnataka,kolar,bangarapet,kattenagasandra
karnataka,kolar,bangarapet,kururu
karnataka,kolar,bangarapet,allikallu
karnataka,kolar,bangarapet,neelagirihalli
karnataka,kolar,bangarapet,madivala-majara kothur
karnataka,kolar,bangarapet,maradagatta
karnataka,kolar,bangarapet,settikunte
karnataka,kolar,bangarapet,doddagandlahalli
karnataka,kolar,bangarapet,yethur
karnataka,kolar,bangarapet,chinchandlahalli
karnataka,kolar,bangarapet,bennavara
karnataka,kolar,bangarapet,mittakothur
karnataka,kolar,bangarapet,srinivasasandra
karnataka,kolar,bangarapet,nagakuppa
karnataka,kolar,bangarapet,peelavara
karnataka,kolar,bangarapet,bethamangala (ct)
karnataka,kolar,bangarapet,doddur karpanhalli plantation (og)
karnataka,kolar,bangarapet,dasara hosahalli (og)
karnataka,kolar,bangarapet,kathihalli (og)
karnataka,kolar,bangarapet,chinnakote (og)
karnataka,kolar,bangarapet,devaganahalli (og)
karnataka,kolar,bangarapet,parandahalli (og) (part)
karnataka,kolar,mulbagal,mulbagal
karnataka,kolar,mulbagal,agara
karnataka,kolar,mulbagal,s.bisanahalli
karnataka,kolar,mulbagal,gokunte
karnataka,kolar,mulbagal,nachagundlahalli
karnataka,kolar,mulbagal,mugavanahalli
karnataka,kolar,mulbagal,v.hosahalli
karnataka,kolar,mulbagal,honnikere
karnataka,kolar,mulbagal,nachahalli
karnataka,kolar,mulbagal,murakanakunte
karnataka,kolar,mulbagal,kondenahalli
karnataka,kolar,mulbagal,gollahalli
karnataka,kolar,mulbagal,mandikal
karnataka,kolar,mulbagal,koladevi
karnataka,kolar,mulbagal,nichanakunte
karnataka,kolar,mulbagal,j.vommasandra
karnataka,kolar,mulbagal,gujjanahalli
karnataka,kolar,mulbagal,chakethimmanadinne
karnataka,kolar,mulbagal,chikkanadinne
karnataka,kolar,mulbagal,gujjamarandahalli
karnataka,kolar,mulbagal,arahalli
karnataka,kolar,mulbagal,duggasandra
karnataka,kolar,mulbagal,tavarekere
karnataka,kolar,mulbagal,harapanayakanahalli
karnataka,kolar,mulbagal,vommasandra
karnataka,kolar,mulbagal,kondathimmanahalli
karnataka,kolar,mulbagal,kalikere
karnataka,kolar,mulbagal,kunibande
karnataka,kolar,mulbagal,tathighattanadampalli
karnataka,kolar,mulbagal,amblikal
karnataka,kolar,mulbagal,pujarihalli
karnataka,kolar,mulbagal,balasandra
karnataka,kolar,mulbagal,sangasandra
karnataka,kolar,mulbagal,madaghatta
karnataka,kolar,mulbagal,kurudamale
karnataka,kolar,mulbagal,jangama kannasandra
karnataka,kolar,mulbagal,kuthandahalli
karnataka,kolar,mulbagal,bestarahalli
karnataka,kolar,mulbagal,mudiyanur
karnataka,kolar,mulbagal,kenchanahalli
karnataka,kolar,mulbagal,uthanur
karnataka,kolar,mulbagal,sivanarahalli
karnataka,kolar,mulbagal,v.nagireddihalli
karnataka,kolar,mulbagal,pombarahalli
karnataka,kolar,mulbagal,nallandahalli
karnataka,kolar,mulbagal,bandarahalli
karnataka,kolar,mulbagal,majara agrahara
karnataka,kolar,mulbagal,nalluru
karnataka,kolar,mulbagal,hanamanahalli
karnataka,kolar,mulbagal,bettagerahalli
karnataka,kolar,mulbagal,bheeampura
karnataka,kolar,mulbagal,meleri
karnataka,kolar,mulbagal,krishnapura
karnataka,kolar,mulbagal,alaganahalli
karnataka,kolar,mulbagal,vaniganahalli
karnataka,kolar,mulbagal,kondihalli
karnataka,kolar,mulbagal,k.g.lakshmisagara
karnataka,kolar,mulbagal,yanadigollahalli
karnataka,kolar,mulbagal,doddagurki
karnataka,kolar,mulbagal,rachabandahalli
karnataka,kolar,mulbagal,kattigenahalli
karnataka,kolar,mulbagal,banahalli
karnataka,kolar,mulbagal,kothamangala
karnataka,kolar,mulbagal,kurubarahalli
karnataka,kolar,mulbagal,ananthapur
karnataka,kolar,mulbagal,jammanahalli
karnataka,kolar,mulbagal,chikkamadenahalli
karnataka,kolar,mulbagal,v.guttahalli
karnataka,kolar,mulbagal,doddamadenahalli
karnataka,kolar,mulbagal,varadaganahalli
karnataka,kolar,mulbagal,devarayasamudra
karnataka,kolar,mulbagal,kammadatti kamanur
karnataka,kolar,mulbagal,bellamballi
karnataka,kolar,mulbagal,doddiganahalli
karnataka,kolar,mulbagal,keeluholali
karnataka,kolar,mulbagal,hosakere
karnataka,kolar,mulbagal,cholangunte
karnataka,kolar,mulbagal,vijalapura
karnataka,kolar,mulbagal,s.i.ananthapura
karnataka,kolar,mulbagal,asali attikunte
karnataka,kolar,mulbagal,kumadenahalli
karnataka,kolar,mulbagal,settibanakanahalli
karnataka,kolar,mulbagal,mallakachanahalli
karnataka,kolar,mulbagal,sringeri chadumanahalli
karnataka,kolar,mulbagal,kasipura
karnataka,kolar,mulbagal,ganjigunte
karnataka,kolar,mulbagal,avani
karnataka,kolar,mulbagal,batlabavanahalli
karnataka,kolar,mulbagal,kempapura
karnataka,kolar,mulbagal,chikkahonasettihalli
karnataka,kolar,mulbagal,doddahonasettihalli
karnataka,kolar,mulbagal,putheri
karnataka,kolar,mulbagal,chiyandahalli
karnataka,kolar,mulbagal,yalagondahalli
karnataka,kolar,mulbagal,pichaguntlahalli
karnataka,kolar,mulbagal,jeenaganahalli
karnataka,kolar,mulbagal,minajenahalli
karnataka,kolar,mulbagal,marakalagatta
karnataka,kolar,mulbagal,ramenallur
karnataka,kolar,mulbagal,oorakuntemittur
karnataka,kolar,mulbagal,chitheri
karnataka,kolar,mulbagal,yadahalli
karnataka,kolar,mulbagal,hosa nagenahalli
karnataka,kolar,mulbagal,kagganahalli
karnataka,kolar,mulbagal,balla
karnataka,kolar,mulbagal,kuruba chadumanahalli
karnataka,kolar,mulbagal,kannatha
karnataka,kolar,mulbagal,melagani
karnataka,kolar,mulbagal,sangondahalli
karnataka,kolar,mulbagal,kadukachanahalli
karnataka,kolar,mulbagal,keelagani
karnataka,kolar,mulbagal,gottikunte
karnataka,kolar,mulbagal,majara attikunte
karnataka,kolar,mulbagal,badenahalli
karnataka,kolar,mulbagal,tirumanahalli
karnataka,kolar,mulbagal,kannasandra
karnataka,kolar,mulbagal,emmenatha
karnataka,kolar,mulbagal,padakasti
karnataka,kolar,mulbagal,jogalakasti
karnataka,kolar,mulbagal,sheshapura
karnataka,kolar,mulbagal,channapura
karnataka,kolar,mulbagal,reddihalli
karnataka,kolar,mulbagal,bandahalli
karnataka,kolar,mulbagal,nagasandra
karnataka,kolar,mulbagal,veerasettihalli
karnataka,kolar,mulbagal,angondahalli
karnataka,kolar,mulbagal,honaganahalli
karnataka,kolar,mulbagal,belapanahalli
karnataka,kolar,mulbagal,gopasandra
karnataka,kolar,mulbagal,kummarakunte
karnataka,kolar,mulbagal,bommasandra
karnataka,kolar,mulbagal,koravenur
karnataka,kolar,mulbagal,sunnangur
karnataka,kolar,mulbagal,iragamuthanahalli
karnataka,kolar,mulbagal,bevahalli
karnataka,kolar,mulbagal,yaluvahalli
karnataka,kolar,mulbagal,maraheru
karnataka,kolar,mulbagal,pulakuntlahalli
karnataka,kolar,mulbagal,anehalli
karnataka,kolar,mulbagal,marandahalli
karnataka,kolar,mulbagal,kusandra
karnataka,kolar,mulbagal,hosahalli
karnataka,kolar,mulbagal,bhumanahalli
karnataka,kolar,mulbagal,kappalamadagu
karnataka,kolar,mulbagal,srirangapura
karnataka,kolar,mulbagal,n.vaddahalli
karnataka,kolar,mulbagal,chikkapadmaghatta
karnataka,kolar,mulbagal,padmaghatta
karnataka,kolar,mulbagal,tatikal
karnataka,kolar,mulbagal,bachamakalhalli
karnataka,kolar,mulbagal,chinthlahalli
karnataka,kolar,mulbagal,yachana kogileri
karnataka,kolar,mulbagal,batrahalli
karnataka,kolar,mulbagal,mannenahalli
karnataka,kolar,mulbagal,allalasandra
karnataka,kolar,mulbagal,chikkabandahalli
karnataka,kolar,mulbagal,jangalahalli
karnataka,kolar,mulbagal,darenahalli
karnataka,kolar,mulbagal,seegehalli
karnataka,kolar,mulbagal,chalumanayakanahalli
karnataka,kolar,mulbagal,siddaghatta
karnataka,kolar,mulbagal,lingapura
karnataka,kolar,mulbagal,kadripura
karnataka,kolar,mulbagal,vittalapura
karnataka,kolar,mulbagal,thoradi
karnataka,kolar,mulbagal,thurakarahalli
karnataka,kolar,mulbagal,sonnavadi
karnataka,kolar,mulbagal,narasipurdinne
karnataka,kolar,mulbagal,doddabandahalli
karnataka,kolar,mulbagal,chamareddihalli
karnataka,kolar,mulbagal,kasavireddihalli
karnataka,kolar,mulbagal,veerasandra
karnataka,kolar,mulbagal,alangur
karnataka,kolar,mulbagal,palurahalli
karnataka,kolar,mulbagal,challapally
karnataka,kolar,mulbagal,doddathammanahalli
karnataka,kolar,mulbagal,chapurahalli
karnataka,kolar,mulbagal,yarraginnenahalli
karnataka,kolar,mulbagal,lakkisettyhalli
karnataka,kolar,mulbagal,pichaguntalahalli
karnataka,kolar,mulbagal,g.voddihalli
karnataka,kolar,mulbagal,p.gangapura
karnataka,kolar,mulbagal,kavathanahalli
karnataka,kolar,mulbagal,khadripura
karnataka,kolar,mulbagal,manchiganahalli
karnataka,kolar,mulbagal,gumlapura
karnataka,kolar,mulbagal,kaggalanatha
karnataka,kolar,mulbagal,kallarasanahalli
karnataka,kolar,mulbagal,g.kodihalli
karnataka,kolar,mulbagal,g.vaddahalli
karnataka,kolar,mulbagal,kanagaladinne
karnataka,kolar,mulbagal,byadarahalli
karnataka,kolar,mulbagal,rajendrahalli
karnataka,kolar,mulbagal,chandamamanahalli
karnataka,kolar,mulbagal,doddathihalli
karnataka,kolar,mulbagal,cheekurgundlahalli
karnataka,kolar,mulbagal,naganahalli
karnataka,kolar,mulbagal,kirumani
karnataka,kolar,mulbagal,ubbandlahalli
karnataka,kolar,mulbagal,s.ananthapura
karnataka,kolar,mulbagal,punyahalli
karnataka,kolar,mulbagal,thammiareddihalli
karnataka,kolar,mulbagal,bangavadi
karnataka,kolar,mulbagal,hebbani
karnataka,kolar,mulbagal,h.byappalli
karnataka,kolar,mulbagal,m.gollahalli
karnataka,kolar,mulbagal,h.kodihalli
karnataka,kolar,mulbagal,sunnapakunte
karnataka,kolar,mulbagal,m.chamakalahalli
karnataka,kolar,mulbagal,m.byapalli
karnataka,kolar,mulbagal,kadenahalli
karnataka,kolar,mulbagal,pethandahalli
karnataka,kolar,mulbagal,budaderu
karnataka,kolar,mulbagal,c.hosahalli
karnataka,kolar,mulbagal,kotrahalli
karnataka,kolar,mulbagal,kambamdinne
karnataka,kolar,mulbagal,bhimanavoddu
karnataka,kolar,mulbagal,gudipalli
karnataka,kolar,mulbagal,nagenahalli
karnataka,kolar,mulbagal,bommadasanahalli
karnataka,kolar,mulbagal,kamsanahalli
karnataka,kolar,mulbagal,jamdadi obenahalli
karnataka,kolar,mulbagal,hiranyagowdanahalli
karnataka,kolar,mulbagal,poojenahalli
karnataka,kolar,mulbagal,ganganahalli
karnataka,kolar,mulbagal,cheekur
karnataka,kolar,mulbagal,dasarahalli
karnataka,kolar,mulbagal,siddanahalli
karnataka,kolar,mulbagal,byrakur
karnataka,kolar,mulbagal,b.kurubarahalli
karnataka,kolar,mulbagal,lakkadoddi
karnataka,kolar,mulbagal,perumakanahalli
karnataka,kolar,mulbagal,kerasamangala
karnataka,kolar,mulbagal,mustoor
karnataka,kolar,mulbagal,nagavara
karnataka,kolar,mulbagal,byatanur
karnataka,kolar,mulbagal,nangali
karnataka,kolar,mulbagal,thondahalli
karnataka,kolar,mulbagal,halekoppa
karnataka,kolar,mulbagal,mallekuppa
karnataka,kolar,mulbagal,venkatapura
karnataka,kolar,mulbagal,mudigere
karnataka,kolar,mulbagal,n.chamakalahalli
karnataka,kolar,mulbagal,gonikuppa
karnataka,kolar,mulbagal,kakkaladoddi
karnataka,kolar,mulbagal,n.chowdenahalli
karnataka,kolar,mulbagal,seegehosahalli
karnataka,kolar,mulbagal,chikkagollahalli
karnataka,kolar,mulbagal,doddagollahalli
karnataka,kolar,mulbagal,chokkapalli
karnataka,kolar,mulbagal,kagginahalli
karnataka,kolar,mulbagal,jallapalli
karnataka,kolar,mulbagal,chinnabalepalli
karnataka,kolar,mulbagal,t.kurubarahalli
karnataka,kolar,mulbagal,thippadoddi
karnataka,kolar,mulbagal,ugani
karnataka,kolar,mulbagal,patrahalli
karnataka,kolar,mulbagal,soorakunte
karnataka,kolar,mulbagal,matsanahalli
karnataka,kolar,mulbagal,nernahalli
karnataka,kolar,mulbagal,gummakal
karnataka,kolar,mulbagal,g.marandahalli
karnataka,kolar,mulbagal,kasuvuganahalli
karnataka,kolar,mulbagal,jeeyapalli
karnataka,kolar,mulbagal,payastanahalli
karnataka,kolar,mulbagal,ramachandrapura
karnataka,kolar,mulbagal,myalapura
karnataka,kolar,mulbagal,mittahalli
karnataka,kolar,mulbagal,rayalamanadinne
karnataka,kolar,mulbagal,kammasandra
karnataka,kolar,mulbagal,puli obereddihalli
karnataka,kolar,mulbagal,doddaguttahalli
karnataka,kolar,mulbagal,nagamangala
karnataka,kolar,mulbagal,chokkadoddi
karnataka,kolar,mulbagal,kothuru
karnataka,kolar,mulbagal,jeenankunte
karnataka,kolar,mulbagal,vajranagenahalli
karnataka,kolar,mulbagal,chikkaguttahalli
karnataka,kolar,mulbagal,tuluvanatha
karnataka,kolar,mulbagal,settikal
karnataka,kolar,mulbagal,k.byappalli
karnataka,kolar,mulbagal,sinigehalli
karnataka,kolar,mulbagal,bevanatha
karnataka,kolar,mulbagal,batuvarahalli
karnataka,kolar,mulbagal,thimmapura
karnataka,kolar,mulbagal,d.kurubarahalli
karnataka,kolar,mulbagal,j.agrahara
karnataka,kolar,mulbagal,dommasandra
karnataka,kolar,mulbagal,belaganehalli
karnataka,kolar,mulbagal,mopurahalli
karnataka,kolar,mulbagal,mallanayakanahalli
karnataka,kolar,mulbagal,puttenahalli
karnataka,kolar,mulbagal,puli papenahalli
karnataka,kolar,mulbagal,kapabikkanahalli
karnataka,kolar,mulbagal,bovibikkanahalli
karnataka,kolar,mulbagal,appikondenahalli
karnataka,kolar,mulbagal,chukkanahalli
karnataka,kolar,mulbagal,ethurahalli
karnataka,kolar,mulbagal,thimmaravathanahalli
karnataka,kolar,mulbagal,charakurahalli
karnataka,kolar,mulbagal,kogileri
karnataka,kolar,mulbagal,sivanapura
karnataka,kolar,mulbagal,vaddaguttahalli
karnataka,kolar,mulbagal,appenahalli
karnataka,kolar,mulbagal,karavireddihalli
karnataka,kolar,mulbagal,v.kurubarahalli
karnataka,kolar,mulbagal,kuppandahalli
karnataka,kolar,mulbagal,vegamadagu
karnataka,kolar,mulbagal,sanyasipalli
karnataka,kolar,mulbagal,kothapalli
karnataka,kolar,mulbagal,dasepalli
karnataka,kolar,mulbagal,gaddam chinnepalli
karnataka,kolar,mulbagal,byrasandra
karnataka,kolar,mulbagal,jadanagenahalli
karnataka,kolar,mulbagal,yalachepalli
karnataka,kolar,mulbagal,doolapalli
karnataka,kolar,mulbagal,jowgupalli
karnataka,kolar,mulbagal,tayalur
karnataka,kolar,mulbagal,chamanayakanahalli
karnataka,kolar,mulbagal,madivala
karnataka,kolar,mulbagal,tayalur amanikere
karnataka,kolar,mulbagal,meltayalur
karnataka,kolar,mulbagal,mothakapalli
karnataka,kolar,mulbagal,achampalli
karnataka,kolar,mulbagal,jangamahosahalli
karnataka,kolar,mulbagal,mindahalli
karnataka,kolar,mulbagal,korevenuru
karnataka,kolar,mulbagal,somarasanahalli
karnataka,kolar,mulbagal,madderi
karnataka,kolar,mulbagal,kuppampalya
karnataka,kolar,mulbagal,yadapalli
karnataka,kolar,mulbagal,ganiganakoppa
karnataka,kolar,mulbagal,abbihalli
karnataka,chikkaballapura,chikkaballapura,chikkaballapura
karnataka,chikkaballapura,gauribidanur,gauribidanur
karnataka,chikkaballapura,gauribidanur,jodibisilahalli
karnataka,chikkaballapura,gauribidanur,hampasandra
karnataka,chikkaballapura,gauribidanur,kundihalli
karnataka,chikkaballapura,gauribidanur,hosa upparahalli
karnataka,chikkaballapura,gauribidanur,balagere
karnataka,chikkaballapura,gauribidanur,kudurebyalya
karnataka,chikkaballapura,gauribidanur,anudi
karnataka,chikkaballapura,gauribidanur,kurudi
karnataka,chikkaballapura,gauribidanur,gollahalli
karnataka,chikkaballapura,gauribidanur,ranganahalli
karnataka,chikkaballapura,gauribidanur,dronakunte
karnataka,chikkaballapura,gauribidanur,kadaranahalli
karnataka,chikkaballapura,gauribidanur,papaganahalli
karnataka,chikkaballapura,gauribidanur,ramapura
karnataka,chikkaballapura,gauribidanur,bommasettihalli
karnataka,chikkaballapura,gauribidanur,jeerigepete
karnataka,chikkaballapura,gauribidanur,mudigere
karnataka,chikkaballapura,gauribidanur,hossur
karnataka,chikkaballapura,gauribidanur,bhaktarahalli
karnataka,chikkaballapura,gauribidanur,hosakote
karnataka,chikkaballapura,gauribidanur,yerrapothenahalli
karnataka,chikkaballapura,gauribidanur,jodigurrappanahalli
karnataka,chikkaballapura,gauribidanur,hunasekunte
karnataka,chikkaballapura,gauribidanur,sonaganahalli
karnataka,chikkaballapura,gauribidanur,hale upparahalli
karnataka,chikkaballapura,gauribidanur,kachamachanahalli
karnataka,chikkaballapura,gauribidanur,kurugodu thammanahalli
karnataka,chikkaballapura,gauribidanur,dinamagattanahalli
karnataka,chikkaballapura,gauribidanur,kenkere
karnataka,chikkaballapura,gauribidanur,narasimhanahalli
karnataka,chikkaballapura,gauribidanur,singanahalli
karnataka,chikkaballapura,gauribidanur,machenahalli
karnataka,chikkaballapura,gauribidanur,naduvalahalli
karnataka,chikkaballapura,gauribidanur,goddavalahalli
karnataka,chikkaballapura,gauribidanur,somasettyhalli
karnataka,chikkaballapura,gauribidanur,konaganahalli
karnataka,chikkaballapura,gauribidanur,kondapura
karnataka,chikkaballapura,gauribidanur,gedare
karnataka,chikkaballapura,gauribidanur,kamaganahalli
karnataka,chikkaballapura,gauribidanur,chandanadur
karnataka,chikkaballapura,gauribidanur,halaganahalli
karnataka,chikkaballapura,gauribidanur,babenahalli
karnataka,chikkaballapura,gauribidanur,kudumalakunte
karnataka,chikkaballapura,gauribidanur,doddakurugodu
karnataka,chikkaballapura,gauribidanur,yerrahalli
karnataka,chikkaballapura,gauribidanur,gowdasandra
karnataka,chikkaballapura,gauribidanur,jarabandahalli
karnataka,chikkaballapura,gauribidanur,huchodanahalli
karnataka,chikkaballapura,gauribidanur,konapura
karnataka,chikkaballapura,gauribidanur,nasakuntahalli
karnataka,chikkaballapura,gauribidanur,bychapura
karnataka,chikkaballapura,gauribidanur,devaganahalli
karnataka,chikkaballapura,gauribidanur,badimaralur
karnataka,chikkaballapura,gauribidanur,ramachandrapura
karnataka,chikkaballapura,gauribidanur,chikkakurugodu
karnataka,chikkaballapura,gauribidanur,h.nagasandra
karnataka,chikkaballapura,gauribidanur,malenahalli
karnataka,chikkaballapura,gauribidanur,idagur
karnataka,chikkaballapura,gauribidanur,maralur
karnataka,chikkaballapura,gauribidanur,karekallahalli *
karnataka,chikkaballapura,gauribidanur,devarahosahalli
karnataka,chikkaballapura,gauribidanur,puttapurlahalli
karnataka,chikkaballapura,gauribidanur,kalludi
karnataka,chikkaballapura,gauribidanur,gotakanapura
karnataka,chikkaballapura,gauribidanur,hirebidanur
karnataka,chikkaballapura,gauribidanur,madanahalli
karnataka,chikkaballapura,gauribidanur,gundapura
karnataka,chikkaballapura,gauribidanur,udamalodu
karnataka,chikkaballapura,gauribidanur,vychakurahalli
karnataka,chikkaballapura,gauribidanur,kadalaveni
karnataka,chikkaballapura,gauribidanur,mittenahalli
karnataka,chikkaballapura,gauribidanur,vedalaveni
karnataka,chikkaballapura,gauribidanur,veeralagollahalli
karnataka,chikkaballapura,gauribidanur,moorumanehalli
karnataka,chikkaballapura,gauribidanur,kurubarahalli
karnataka,chikkaballapura,gauribidanur,cheegatagere
karnataka,chikkaballapura,gauribidanur,gangasandra
karnataka,chikkaballapura,gauribidanur,saganahalli
karnataka,chikkaballapura,gauribidanur,hunasenahalli
karnataka,chikkaballapura,gauribidanur,myalya
karnataka,chikkaballapura,gauribidanur,velapi
karnataka,chikkaballapura,gauribidanur,maripadagu
karnataka,chikkaballapura,gauribidanur,mudalodu
karnataka,chikkaballapura,gauribidanur,jeelakunte
karnataka,chikkaballapura,gauribidanur,sadarlahalli
karnataka,chikkaballapura,gauribidanur,mallenahalli
karnataka,chikkaballapura,gauribidanur,payannanahalli
karnataka,chikkaballapura,gauribidanur,nagaragere
karnataka,chikkaballapura,gauribidanur,pillaguttahalli
karnataka,chikkaballapura,gauribidanur,mattavalahalli
karnataka,chikkaballapura,gauribidanur,kantharlahalli
karnataka,chikkaballapura,gauribidanur,bandarlahalli
karnataka,chikkaballapura,gauribidanur,makamhalli
karnataka,chikkaballapura,gauribidanur,kothur
karnataka,chikkaballapura,gauribidanur,chapparadahalli
karnataka,chikkaballapura,gauribidanur,channarayanahalli
karnataka,chikkaballapura,gauribidanur,kerevolaginahalli
karnataka,chikkaballapura,gauribidanur,vatadahosahalli
karnataka,chikkaballapura,gauribidanur,hanumenahalli
karnataka,chikkaballapura,gauribidanur,mallegowdanadinne
